# docs/stats-cache.tsv — backfilled Code-stats:-equivalent rows for
# pre-trailer commits. Generated by `scripts/backfill-stats.sh`;
# consulted by `scripts/log.sh --stats` as a fallback when a
# commit's `Code-stats:` trailer is absent.
#
# Format: tab-separated, one row per commit:
#   <full-sha>\t<files>\t<total>\t<code>\t<docs>
#
# Lines starting with `#` are comments. Unreproducible commits
# (when run with --allow-partial) appear as:
#   # unreproducible <full-sha>: <reason>
#
# Append-only: do not edit existing rows.
db90b45f3f1f2f1fb12303809f7a402b261109a1	247	30321	14000	11823
bd956bd14d7e5a5e1ed032a6b7b4f3cebfe2ce49	248	30338	14000	11832
96b14acb65b848e7fd4b1f65197187918bcff6f0	251	30621	14053	12030
8409401607ab80ec27eb67951ee38fb82b21f5b5	251	30648	14059	12049
4ccb81d0bb183718d57cf8d894d43abe40b5fb6f	252	30885	14176	12139
e59aebd42dd59831aa88aefa5981d608d9854254	253	30969	14219	12168
ec73e87942a66bb20d2beae94611d9293ca27852	253	31121	14219	12310
995a1454f68b382a0ab68b16087c6c5879a26686	253	31255	14220	12425
65fc3c47a5e5cba1ab15add6e45409a9cb1d93d1	261	33213	15914	12426
e20ebb1e13732622e9848aebaf3a21bd459f96ce	261	33261	15943	12441
3da14a421acede72a645c1b92513bc06033ac8df	262	33378	15943	12535
d10e85ec23aa0e97808cff35b97b850186a1ba56	263	34319	16108	13171
17c4bec304ca8238440179df0224759e3e68ecd2	263	34388	16108	13237
2c984670126995b0979c02472fbb9ae7f9e718a1	270	35460	16838	13429
15f98196e6cd8bac3a07c9023b704deaaa67fb5f	270	35486	16838	13454
4386a9f7cc7be5137c5e6d00b2a15c2aac35c9c0	270	35654	16838	13612
e9c1d7d9cd6f048ac2ba2a47e4813683294c683f	270	35659	16839	13616
bd8bb4a90c6d7a581db505bbd6c09f161ed6853c	271	35871	16916	13733
166a67f2c86a3969855a6fc0186ce605fec12bfa	272	35977	16928	13811
1fe2fcd5be0cde73bce510a1312a2f0300d2629a	273	36161	16928	13957
603b5f94d44399266638582803996610460851e5	274	36321	16928	14077
014506453de5278ba6f748b695254f45864ad5de	275	36602	16928	14313
440bec2014ca706e0452cc8f98650205f7593a7c	275	36607	16928	14318
89dd590e1ef8abd689e4f316835ed449470c6c48	275	36797	17086	14318
f0b6fa4543f4eb123e7033cf2b9ffe65d8522dbe	277	37007	17092	14484
4385866eb5910ba0df8d8c6f8a338572466ecc13	278	37010	17092	14486
c88ef05a697135bcd7e5c03b8de7b847c83ba4a0	279	37246	17109	14659
59f860a14f6aa7fa199aac2059d950420104108d	280	37415	17113	14795
13d463949819d11808d995f65457570418bd8414	280	37500	17113	14870
35a3ba1634a09bc75f6460125ace6f01b568faa0	280	37503	17113	14873
6ecdcb90af00fadb5c23fd32ad44a912e31ee5d3	280	37687	17113	15032
c39b61db32e6a0b297e6012df2eab3d74285fd32	280	37691	17113	15036
0f9a6daaeee5b243c0ef76039c8bfc1872f4cd6d	281	37875	17113	15181
acd2de9056966d3722748fabc86cf357af0f4109	281	37880	17113	15186
1161442d455dbd10d9d62b5bd075005da194dc67	281	38764	17831	15237
60642adc16df6f021f951342e3c9dff7008012ab	281	38764	17831	15237
87a6883b8008eac59cb39f6caf719aa23d037c5e	282	38912	17918	15291
b4ce171393228d04eb624ac4058a4c3427b3ed39	282	38919	17918	15301
fb3afa6a8119e95fe5430bffd48a798c78834b8e	282	38919	17918	15301
5168910527333bd74ca81d514c36909b176b22fa	282	38939	17926	15312
7028b4e7b6f5ec3a763475b30a44bd4817e9417c	282	39105	17928	15455
021e3807c20bcacd494ac8aec0c1be488552a138	282	39100	17928	15450
a5076e81d125c014d0a87a92d916be1321132524	283	39492	17972	15737
437a9326950b823817f494ce84e113235fa2a01d	283	39501	17972	15746
a264dc4d646c69c29420ca464306fb50e6049530	283	40091	18384	15835
20c568a939ad233adfec865b44fecd4e5d3b6c06	283	40143	18435	15835
46616a16414366053762765f002ce4a2779c1129	283	40147	18435	15838
c4f6c0292fe667abc2598dd561b80433720e2d83	283	40171	18435	15861
a6615a8c9d82aac075f7bde6c6bd80bfcce9367b	284	40626	18447	16254
d4e8dba3b42010f9cf15d47b51c547deb52d373f	297	44468	21473	16585
ae6b2a02a827c36a20461a414613995bff570b3f	298	44654	21448	16766
4d4171db64aaea793f10383d8d99a08c98300aa0	298	44671	21448	16781
563376c2193f241ff0f8edf4cc30083142e63178	298	44717	21448	16826
ac7ff70ac390f18f74f3fea202bf320ac56253b7	298	44730	21453	16834
e292918d396c23402e4562493e24424b98022848	298	44831	21453	16918
a8b5a827bfeb77ec78687bb52bdcfeeac81474e2	299	45268	21494	17229
bd183ccb3607cf7ed09e1d3db335a41752eca364	301	45357	21494	17277
331094c9c43cde06a6eae1672205829fe4aaa70d	301	45367	21494	17285
8c1d67e41a4b6bbf7e7bf742e45f732ecf7df9f2	301	45558	21499	17441
e4079ab92a7035f90cb510a594cefb08bae56bd7	301	45564	21499	17446
10dc870d0054e4204fa36b307ee14acdfc80fd10	301	45706	21504	17562
770e28b6dac3500f5604ac819f4941b0fdb17c4d	302	45815	21507	17645
fe95bf905035b7aa355a48b4ca6f36753c9205dd	303	45987	21582	17716
8af0da1f98add19c1893178f0d6babe86bed355e	303	45995	21582	17722
04f6a2302ac1c614f039c7cdbb60a94a0c69dc38	303	45995	21582	17722
c27aa0ed989a414479b9ca110976801ed5d6b6e0	303	46011	21582	17738
34ee29a6a87db621f920a25370874340ad43dc81	315	46935	21785	18300
e39ed15aa0d25543324b2d2f331561a0bf351076	315	46989	21838	18305
ac02232e0237857b2f6fa10ea391b90a3f414c01	323	47921	22557	18386
eb3ad71c2c0c44794a390057829a44e875e56dbc	324	48192	22557	18610
0139356332a883b761c7e5ca5a40b4127a4829c2	325	48199	22557	18614
100605ddcd6d7fd7ccecf0aad21d5e556cb5fcbc	326	48298	22547	18706
caab204cad9e21ff6ea401137f24fa8bd8aebb4c	327	48370	22547	18760
2091b6ff7400c100f98bbef315a2821126862a6f	327	48415	22547	18798
ecb096ba1bc6162fb9b4a1f813f24d171dadb725	327	48439	22547	18820
00316319f91a257cc8f71c2943202c36ed2f5d40	327	48443	22547	18822
56e4552990c0589ee282a4e21fe4ee91ca6698df	327	48491	22547	18866
63aa0ad8c2dc12d4a0ac0ef4d150026a95ba1fd5	328	49252	22561	19499
bb0d693d3155baa9c433386a4f23436341341346	329	49364	22561	19564
0c50c103e733082ee6a63ecb1318c2e540f3acb7	329	49588	22570	19753
9092d1439789d737f12110ba528ef04d3c07a1c3	330	49604	22570	19766
dc9fd0245956d0e3e605026e65c044d3bc7f71cb	330	49675	22575	19828
72276a5cd5c126898f2a1eede4e66b9be8e43ecf	355	50213	22843	20025
3ad92cdb10b865cc3e6955038b58a35f3552d9bb	361	50961	22933	20574
de4c7ccc05219b4a20950e4e82d34bdf64ab018c	361	51003	22933	20616
0b7882dc86347764dbb667247ada65a46d4d8ab5	361	51282	22936	20851
30746f384dab54fdb3440d97b6199ece8ba92b95	362	51374	22936	20908
04c2280375261bde6c563a0033780341cceabc40	362	51372	22936	20906
3b7df80b93b415b22388b3de1418eb8da1fb4a07	362	51381	22941	20907
de5a1af9c0acdeacf5999ac1304c951d0496817d	364	51776	22987	21166
a0d63c58c36d18eaf6fc52097a7406bbb9c14e02	364	51786	22994	21166
cac5926e7473356e242af3a44cc7018531cae65c	364	51786	22994	21166
4b6c2da0616bfc186bcc55b78fec5149665c9317	365	51884	22994	21234
678612d6bf7c3b21fc670da59a92779946d5d2a4	365	52007	22994	21345
51d67fcd8d3ba34d4be12c1ca6cd01484422182b	365	52027	22994	21365
bb8094ba3d51485e2806e364b28f9f8dd3bb4f1c	365	52101	22994	21432
64d154d2c5013648fc33c77c68cd3944eff8bd68	365	52152	22994	21480
64de5d057bd441a44483a9f8aa3e6a121fde371f	365	52180	22997	21503
660e70413f51faaa784c12547259b31792b2bcc5	365	52216	22997	21539
4c436075844888475bc64a7a6b283b03e19ffb2c	366	52263	22983	21486
81c28a02a3584e010791c66b13408f8e41e2aca4	366	52467	22983	21660
165d56abc5e61cc245ff5210f5fccc203f6ef0f1	366	52518	22983	21706
cf9ed86fa3a01e481aa4aed5b2531862bc772ff0	366	52525	22983	21711
286b40ed2427227d32ef9e70040061cea69c1b26	367	52627	23041	21745
902875a00511c112897d0b0e47a94319d3f15d73	367	52686	23068	21775
eab1529eef1cd45c8092971480b42020a90cc6d6	367	52686	23068	21775
1bf895193d1db9e32a4d38f6354c4b749ffe34ff	367	52762	23106	21809
f1d2d0d967c8c7ca6a698c37f0d80eb057e9cf3f	368	52797	23109	21838
07e6b0785b250188267e0cf30d60f30a440ff29d	368	52871	23110	21902
0f23170a610e0943d8485b4f07c8c55c78c01957	372	53373	23384	22066
dca510ffffd6d78696369ca682bfb2a0c744b4a3	372	53451	23384	22135
04ddfb41a5bb744f34088827a5e30ab94c5d1dba	372	53483	23384	22165
504977c3ee2b3011a753d876fe84e024e7de90a6	373	53610	23384	22270
2f9da519e698817948b082f1a782bb51f7cdc93c	382	56025	25238	22525
e630cd6ea3e9f8463859d1da51c52d6d5dc4d256	382	56076	25240	22568
0bf4fc2fbf1c21f6ec21f9f351476de0502abd14	383	56313	25240	22769
da0dff572805f5b2fb4ef1a689ff0d71e3d1b6cc	384	56630	25243	23027
42331cdd1d70ff45b842d9439f6dd026b584659e	385	56719	25243	23095
619b347d2176fd671659eec9dc6f96e6f0416f77	386	56728	25243	23101
e28e41cea2e4a68208d706216222a3ad16c2a461	386	56736	25243	23112
e2a389c178946fba2eea19819192ca17288e6587	387	56842	25243	23206
3f27154a96c5b2d08640c016246e0c7b1c7e81f0	388	56954	25288	23270
793fa047f4bbe2b326ca6f471349276ece1db2af	389	57128	25365	23351
b5f9c64f324bea3af9e475d329c995e5b7460997	389	57200	25365	23417
a55a6e8ede7c53ca30221c6d32c950b5b1b4657c	389	57227	25365	23442
aa3c34c0034b603c7118961b30ac2176507ded42	390	57442	25375	23614
be45ef1bc22a58f40f450d6d72c3cc0ad0279a82	392	57679	25492	23698
e2df0f3451594c6c20cd6de0101d425d30cc18ec	392	57679	25492	23698
cd51edcc8521c79da8aadb172af76e9664463850	392	57701	25494	23718
6c0c9e9ca7ede84e8e991dcc728d8c8a60a6a383	392	57806	25494	23811
e11f90bc96951ce8a11d710d69cbf5bb75e82856	392	57873	25494	23874
95382e62cb4174002229382e15c2bc0be702d9d4	392	57977	25494	23970
abae116691f750cea979e3e3902a17c94d89a143	394	58810	26077	24141
9c203302245876ef614e9ea516b1c00efb960c7e	398	58865	26096	24165
0c05f795f072d73c4a92507d54b314acb6af9066	398	59079	26156	24286
f7cc9e41fcf4ed07b98e6015ab9da5f8596c3e5e	398	59133	26160	24334
cb6c1928fa626679362cbb29efc192e0da9ceebd	399	59697	26300	24667
ac897e1bf7e0f124b3dc76e39065bbc21d40fd2b	399	59702	26298	24675
